uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
287,,script,"window.$Nav && $Nav.when(""data"").run(function (data) {
    data({
      ""accountListContent"": { ""html"": ""<div id='nav-al-container'><div id='nav-al-signin'><div id='nav-flyout-ya-signin' class='nav-flyout-content nav-flyout-accessibility'><a href='https://web.archive.org/web/20240101052508/https://www.amazon.in/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2F%3F_encoding%3DUTF8%26ref_%3Dnav_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0' rel='nofollow' class='nav-action-signin-button' data-nav-role='signin' data-nav-ref='nav_signin'><span class='nav-action-inner'>Sign in</span></a><div id='nav-flyout-ya-newCust' class='nav_pop_new_cust nav-flyout-content nav-flyout-accessibility'>New customer? <a href='https://web.archive.org/web/20240101052508/https://www.amazon.in/ap/register?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2F%3F_encoding%3DUTF8%26ref_%3Dnav_newcust&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0' rel='nofollow' class='nav-a'>Start here.</a></div></div></div><div id='nav-al-wishlist' class='nav-al-column nav-tpl-itemList nav-flyout-content nav-flyout-accessibility'><div class='nav-title' id='nav-al-title'>Your Lists</div><a href='/hz/wishlist/ls?triggerElementID=createList&ref_=nav_ListFlyout_navFlyout_createList_lv_redirect' class='nav-link nav-item'><span class='nav-text'>Create a Wish List</span></a> <a href='/wishlist/universal?ref_=nav_ListFlyout_gno_listpop_uwl' class='nav-link nav-item'><span class='nav-text'>Wish from Any Website</span></a> <a href='/baby-reg/homepage?ref_=nav_ListFlyout_gno_listpop_br' class='nav-link nav-item'><span class='nav-text'>Baby Wishlist</span></a> <a href='/discover/?ref_=nav_ListFlyout_sbl' class='nav-link nav-item'><span class='nav-text'>Discover Your Style</span></a> <a href='/showroom?ref_=nav_ListFlyout_srm_your_desk_wl_in' class='nav-link nav-item'><span class='nav-text'>Explore Showroom</span></a></div><div id='nav-al-your-account' class='nav-al-column nav-template nav-flyout-content nav-tpl-itemList nav-flyout-accessibility'><div class='nav-title'>Your Account</div><a href='/gp/css/homepage.html?ref_=nav_AccountFlyout_ya' class='nav-link nav-item'><span class='nav-text'>Your Account</span></a> <a id='nav_prefetch_yourorders' href='/gp/css/order-history?ref_=nav_AccountFlyout_orders' class='nav-link nav-item'><span class='nav-text'>Your Orders</span></a> <a href='/hz/wishlist/ls?requiresSignIn=1&ref_=nav_AccountFlyout_wl' class='nav-link nav-item'><span class='nav-text'>Your Wish List</span></a> <a href='/gp/yourstore?ref_=nav_AccountFlyout_recs' class='nav-link nav-item'><span class='nav-text'>Your Recommendations</span></a> <a href='/gp/primecentral?ref_=nav_AccountFlyout_prime' class='nav-link nav-item'><span class='nav-text'>Your Prime Membership</span></a> <a href='/gp/redirect.html?location=https%3A%2F%2Fwww.primevideo.com%2F%3Fref_%3D_apv&source=nav_linktree&token=13D4F90D28CD96790B94E6091246BB1B2AE9FA05' class='nav-link nav-item'><span class='nav-text'>Your Prime Video</span></a> <a href='/auto-deliveries?ref_=nav_AccountFlyout_sns' class='nav-link nav-item'><span class='nav-text'>Your Subscribe & Save Items</span></a> <a href='/hz5/yourmembershipsandsubscriptions?ref_=nav_AccountFlyout_digital_subscriptions' class='nav-link nav-item'><span class='nav-text'>Memberships & Subscriptions</span></a> <a href='/b/?node=2838698031&ld=AZINSOAYAFlyout&ref_=nav_AccountFlyout_sell' class='nav-link nav-item'><span class='nav-text'>Your Seller Account</span></a> <a href='/hz/mycd/myx?pageType=content&ref_=nav_AccountFlyout_myk' class='nav-link nav-item'><span class='nav-text'>Manage Your Content and Devices</span></a> <a href='/gp/browse.html?node=21102587031&ref_=nav_ya_flyout_b2b_reg_bottom' class='nav-link nav-item'><span class='nav-text'>Your Free Amazon Business Account</span></a></div></div>"" },
      ""tooltipContent"": { ""html"": """" },
      ""signinContent"": { ""html"": ""<div id='nav-signin-tooltip'><a href='https://web.archive.org/web/20240101052508/https://www.amazon.in/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2F%3F_encoding%3DUTF8%26ref_%3Dnav_custrec_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0' class='nav-action-signin-button' data-nav-role='signin' data-nav-ref='nav_custrec_signin'><span class='nav-action-inner'>Sign in</span></a><div class='nav-signin-tooltip-footer'>New customer? <a href='https://web.archive.org/web/20240101052508/https://www.amazon.in/ap/register?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2F%3F_encoding%3DUTF8%26ref_%3Dnav_custrec_newcust&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0' class='nav-a'>Start here.</a></div></div>"" },
      ""templates"": {""itemList"":""<# var hasColumns = (function () {  var checkColumns = function (_items) {    if (!_items) {      return false;    }    for (var i=0; i<_items.length; i++) {      if (_items[i].columnBreak || (_items[i].items && checkColumns(_items[i].items))) {        return true;      }    }    return false;  };  return checkColumns(items);}()); #><# if(hasColumns) { #>  <# if(items[0].image && items[0].image.src) { #>    <div class='nav-column nav-column-first nav-column-image'>  <# } else if (items[0].greeting) { #>    <div class='nav-column nav-column-first nav-column-greeting'>  <# } else { #>    <div class='nav-column nav-column-first'>  <# } #><# } #><# var renderItems = function(items) { #>  <# jQuery.each(items, function (i, item) { #>    <# if(hasColumns && item.columnBreak) { #>      <# if(item.image && item.image.src) { #>        </div><div class='nav-column nav-column-notfirst nav-column-break nav-column-image'>      <# } else if (item.greeting) { #>        </div><div class='nav-column nav-column-notfirst nav-column-break nav-column-greeting'>      <# } else { #>        </div><div class='nav-column nav-column-notfirst nav-column-break'>      <# } #>    <# } #>    <# if(item.dividerBefore) { #>      <div class='nav-divider'></div>    <# } #>    <# if(item.text || item.content) { #>      <# if(item.url) { #>        <a href='<#=item.url #>' class='nav-link      <# } else {#>        <span class='      <# } #>      <# if(item.panelKey) { #>        nav-hasPanel      <# } #>      <# if(item.items) { #>        nav-title      <# } #>      <# if(item.decorate == 'carat') { #>        nav-carat      <# } #>      <# if(item.decorate == 'nav-action-button') { #>        nav-action-button      <# } #>      nav-item'      <# if(item.extra) { #>        <#=item.extra #>      <# } #>      <# if(item.id) { #>        id='<#=item.id #>'      <# } #>      <# if(item.dataNavRole) { #>        data-nav-role='<#=item.dataNavRole #>'      <# } #>      <# if(item.dataNavRef) { #>        data-nav-ref='<#=item.dataNavRef #>'      <# } #>      <# if(item.panelKey) { #>        data-nav-panelkey='<#=item.panelKey #>'        role='navigation'        aria-label='<#=item.text#>'      <# } #>      <# if(item.subtextKey) { #>        data-nav-subtextkey='<#=item.subtextKey #>'      <# } #>      <# if(item.image && item.image.height > 16) { #>        style='line-height:<#=item.image.height #>px;'      <# } #>      >      <# if(item.decorate == 'carat') { #>        <i class='nav-icon'></i>      <# } #>      <# if(item.image && item.image.src) { #>        <img class='nav-image' src='<#=item.image.src #>' style='height:<#=item.image.height #>px; width:<#=item.image.width #>px;' />      <# } #>      <# if(item.text) { #>        <span class='nav-text<# if(item.classname) { #> <#=item.classname #><# } #>'><#=item.text#><# if(item.badgeText) { #>          <span class='nav-badge'><#=item.badgeText#></span>        <# } #></span>      <# } else if (item.content) { #>        <span class='nav-content'><# jQuery.each(item.content, function (j, cItem) { #><# if(cItem.url && cItem.text) { #><a href='<#=cItem.url #>' class='nav-a'><#=cItem.text #></a><# } else if (cItem.text) { #><#=cItem.text#><# } #><# }); #></span>      <# } #>      <# if(item.subtext) { #>        <span class='nav-subtext'><#=item.subtext #></span>      <# } #>      <# if(item.url) { #>        </a>      <# } else {#>        </span>      <# } #>    <# } #>    <# if(item.image && item.image.src) { #>      <# if(item.url) { #>        <a href='<#=item.url #>'>       <# } #>      <img class='nav-image'      <# if(item.id) { #>        id='<#=item.id #>'      <# } #>      src='<#=item.image.src #>' <# if (item.alt) { #> alt='<#= item.alt #>'<# } #>/>      <# if(item.url) { #>        </a>       <# } #>    <# } #>    <# if(item.items) { #>      <div class='nav-panel'> <# renderItems(item.items); #> </div>    <# } #>  <# }); #><# }; #><# renderItems(items); #><# if(hasColumns) { #>  </div><# } #>"",""subnav"":""<# if (obj && obj.type === 'vertical') { #>  <# jQuery.each(obj.rows, function (i, row) { #>    <# if (row.flyoutElement === 'button') { #>      <div class='nav_sv_fo_v_button'        <# if (row.elementStyle) { #>          style='<#= row.elementStyle #>'        <# } #>      >        <a href='<#=row.url #>' class='nav-action-button nav-sprite'>          <#=row.text #>        </a>      </div>    <# } else if (row.flyoutElement === 'list' && row.list) { #>      <# jQuery.each(row.list, function (j, list) { #>        <div class='nav_sv_fo_v_column <#=(j === 0) ? 'nav_sv_fo_v_first' : '' #>'>          <ul class='<#=list.elementClass #>'>          <# jQuery.each(list.linkList, function (k, link) { #>            <# if (k === 0) { link.elementClass += ' nav_sv_fo_v_first'; } #>            <li class='<#=link.elementClass #>'>              <# if (link.url) { #>                <a href='<#=link.url #>' class='nav_a'><#=link.text #></a>              <# } else { #>                <span class='nav_sv_fo_v_span'><#=link.text #></span>              <# } #>            </li>          <# }); #>          </ul>        </div>      <# }); #>    <# } else if (row.flyoutElement === 'link') { #>      <# if (row.topSpacer) { #>        <div class='nav_sv_fo_v_clear'></div>      <# } #>      <div class='<#=row.elementClass #>'>        <a href='<#=row.url #>' class='nav_sv_fo_v_lmargin nav_a'>          <#=row.text #>        </a>      </div>    <# } #>  <# }); #><# } else if (obj) { #>  <div class='nav_sv_fo_scheduled'>    <#= obj #>  </div><# } #>"",""htmlList"":""<# jQuery.each(items, function (i, item) { #>  <div class='nav-item'>    <#=item #>  </div><# }); #>""}
    })
  })",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/script[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
288,,script,"window.$Nav && $Nav.declare('config.flyoutURL', null);
  window.$Nav && $Nav.declare('btf.lite');
  window.$Nav && $Nav.declare('btf.full');
  window.$Nav && $Nav.declare('btf.exists');
  (window.AmazonUIPageJS ? AmazonUIPageJS : P).register('navCF');",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/script[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
289,desktop-btf-grid-1,div,Value bazaar Shop daily essentials,gw-col csm-placement-id-STATIC_FALLBACK_desktop-btf-grid-1_PID STATIC_FALLBACK_desktop-btf-grid-1_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
290,,style,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
291,zPD4xwrCLiu51Hz6qyMjLA,div,Value bazaar Shop daily essentials,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
292,,div,Value bazaar,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
293,,h2,Value bazaar,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
294,,div,,a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
295,,a,,a-link-normal center-image aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
296,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
297,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
298,,div,Shop daily essentials,a-cardui-footer,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
299,,a,Shop daily essentials,a-link-normal see-more truncate-1line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
300,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('zPD4xwrCLiu51Hz6qyMjLA');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
301,desktop-btf-grid-2,div,"Work from home essentials Routers Laptops Keyboards, mice & more Headphones See more",gw-col csm-placement-id-STATIC_FALLBACK_desktop-btf-grid-2_PID STATIC_FALLBACK_desktop-btf-grid-2_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
302,,style,".fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-quad-image-label .image-label{height:36px}.fluid-quad-image-label .image-redirect{height:100%}.fluid-quad-image-label .grid-row-1{margin-bottom:6px}.fluid-quad-image-label .grid-row-1,.fluid-quad-image-label .grid-row-2{height:50%;overflow:hidden}.fluid-quad-image-label .quadrant-container{display:inline-block;height:100%;margin:0;padding:0 0 36px;position:relative;width:47.5%}.fluid-quad-image-label .quadrant-container-1{float:right}html[dir=rtl] .fluid-quad-image-label .quadrant-container-1{float:left}.fluid-quad-image-label .quadrant-overlay{height:100%;left:0;position:absolute;top:0;width:100%}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
303,YMii-_i2JevwbxxxLELF9w,div,"Work from home essentials Routers Laptops Keyboards, mice & more Headphones See more",a-cardui fluid-quad-card fluid-card fluid-quad-image-label fluid-quad-image-label,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
304,,div,Work from home essentials,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
305,,h2,Work from home essentials,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
306,,div,"Routers Laptops Keyboards, mice & more Headphones",a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
307,,div,Routers Laptops,a-section a-spacing-small grid-row-1,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
308,,div,Routers,a-section a-spacing-none quadrant-container quadrant-container-0,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
309,,a,Routers,a-link-normal image-redirect aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
310,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
311,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
312,,div,Routers,a-section a-spacing-none image-label aok-inline-block aok-align-center,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div/a/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
313,,span,Routers,a-size-small a-color-base truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div/a/div[2]/span,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
314,,div,Laptops,a-section a-spacing-none quadrant-container quadrant-container-1,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
315,,a,Laptops,a-link-normal image-redirect aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
316,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
317,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
318,,div,Laptops,a-section a-spacing-none image-label aok-inline-block aok-align-center,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2]/a/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
319,,span,Laptops,a-size-small a-color-base truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div/div[2]/a/div[2]/span,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
320,,div,"Keyboards, mice & more Headphones",a-section grid-row-2,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
321,,div,"Keyboards, mice & more",a-section a-spacing-none quadrant-container quadrant-container-0,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
322,,a,"Keyboards, mice & more",a-link-normal image-redirect aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
323,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
324,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
325,,div,"Keyboards, mice & more",a-section a-spacing-none image-label aok-inline-block aok-align-center,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div/a/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
326,,span,"Keyboards, mice & more",a-size-small a-color-base truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div/a/div[2]/span,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
327,,div,Headphones,a-section a-spacing-none quadrant-container quadrant-container-1,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
328,,a,Headphones,a-link-normal image-redirect aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/div[2]/div/div[2]/div[2]/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
